date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-09-13,IN,,,,,,,,,,,,,,1778789,108988,,,,1238984,105804,1133180,,731,11749,,219,2338,72,,,81405,3438,3214,224,09/12 23:59,09/13 16:38,KSB,KWS,"PROCESS: If the page is broken, IN posts pictures of the data everyday on twitter(state media link). 
",A+
2020-09-12,IN,,,,,,,,,,,,,,1771905,108696,,,,1206980,104561,1102419,,807,11710,,234,2327,70,,,81089,3437,3213,224,09/11 23:59,09/12 16:05,LDH,RS,"PROCESS: If the page is broken, IN posts pictures of the data everyday on twitter(state media link). 
",A+
2020-09-11,IN,,,,,,,,,,,,,,1747306,107792,,,,1183104,103505,1079599,,809,11651,,225,2315,68,,,80738,3420,3196,224,09/10 23:59,09/11 16:17,NEZ,KWS,"PROCESS: If the page is broken, IN posts pictures of the data everyday on twitter(state media link). 
",A+
2020-09-10,IN,,,,,,,,,,,,,,1719488,106849,,,,1164141,102243,1061898,,833,11591,,239,2310,68,,,79859,3410,3186,224,09/09 23:59,09/10 16:38,NEZ,RSG,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-09,IN,,,,,,,,,,,,,,1691283,105870,,,,1158018,101485,1056533,,763,11528,,229,2304,70,,,78925,3397,3173,224,09/08 23:59,09/09 16:23,NMJ,HMH,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-08,IN,,,,,,,,,,,,,,1659683,104565,,,,1150863,100780,1050083,,839,11467,,246,2284,65,,,77939,3380,3156,224,09/07 23:59,09/08 16:37,SCH,BHP,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-07,IN,,,,,,,,,,,,,,1653702,104226,,,,1146572,100394,1046178,,771,11410,,236,2278,63,,,77015,3368,3144,224,09/06 23:59,09/07 16:23,KLH,RS,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-06,IN,,,,,,,,,,,,,,1649026,103975,,,,1138868,99804,1039064,,751,11365,,232,2271,70,,,76023,3364,3140,224,09/05 23:59,09/06 16:23,LSW,RS,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-05,IN,,,,,,,,,,,,,,1642534,103626,,,,1129078,98961,1030117,,771,11318,,249,2260,77,,,75680,3362,3138,224,09/04 23:59,09/05 17:34,KSB,RSG,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-04,IN,,,,,,,,,,,,,,1621012,102642,,,,1117427,97884,1019543,,865,11265,,262,2246,78,,,75222,3350,3127,223,09/03 23:59,09/04 16:28,KAT,RSG,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-03,IN,,,,,,,,,,,,,,1597586,101659,,,,1103038,96854,1006184,,856,11196,,257,2242,79,,,74288,3332,3110,222,09/02 23:59,09/03 17:10,KJZ,SB,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-02,IN,,,,,,,,,,,,,,1573617,100657,,,,1092596,95750,996846,,887,11143,,247,2237,69,,,73390,3325,3106,219,09/01 23:59,09/02 16:10,NMJ,PK,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-09-01,IN,,,,,,,,,,,,,,1550884,99678,,,,1083765,94891,988874,,848,11094,,239,2230,74,,,72391,3312,3093,219,08/31 23:59,09/01 17:25,RSG,BHP,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-31,IN,,,,,,,,,,,,,,1529332,98364,,,,1076947,94196,982751,,881,11043,,222,2217,79,,,71591,3296,3077,219,08/30 23:59,08/31 17:12,JNG,DZL,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-30,IN,,,,,,,,,,,,,,1524731,98104,,,,1065356,93313,972043,,883,10843,,267,2163,79,,,70534,3291,3072,219,08/29 23:59,08/30 16:25,ESK,KP,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-29,IN,,,,,,,,,,,,,,1517663,97687,,,,1055793,92434,963359,,880,10839,,278,2167,72,,,70183,3285,3066,219,08/28 23:59,08/29 16:08,KVP,HMH,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-28,IN,,,,,,,,,,,,,,1496996,96767,,,,1044049,91313,952736,,867,10818,,281,2158,67,,,69723,3277,3058,219,08/27 23:59,08/28 16:13,LDH,RSG,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-27,IN,,,,,,,,,,,,,,1475272,95734,,,,1034746,90504,944242,,882,10747,,279,2156,71,,,68675,3266,3047,219,08/26 23:59,08/27 16:30,DPT,HMH,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-26,IN,,,,,,,,,,,,,,1453258,94581,,,,1022537,89359,933178,,948,10605,,283,2121,75,,,67673,3259,3041,218,08/25 23:59,08/26 16:24,JAG,DZL,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-25,IN,,,,,,,,,,,,,,1431571,93508,,,,1010981,88421,922560,,987,10417,,276,2099,77,,,66703,3241,3023,218,08/24 23:59,08/25 16:27,JAG,DZL,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-24,IN,,,,,,,,,,,,,,1409869,92192,,,,1002038,87592,914446,,912,10343,,248,2085,75,,,64131,3225,3008,217,08/23 23:59,08/24 16:29,CKW,RSG,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-23,IN,,,,,,,,,,,,,,1403132,91844,,,,977802,85932,891870,,894,10281,,252,2076,70,,,64131,3220,3003,217,08/22 23:59,08/23 17:20,TCD,RSG,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
2020-08-22,IN,,,,,,,,,,,,,,1394044,91434,,,,969646,85317,884329,,883,10219,,235,2067,76,,,64131,3218,3001,217,08/21 23:59,08/22 16:07,TCD,RS,"If the page is broken, IN posts pictures of the data everyday on twitter(other link). 
(8/14 HMH) The IN page was broken, so we used screenshots of it from twitter 
(8/03 KAT/SB) The updated value for Recoveries is 43,535 on the Regenstrief Dashboard, which is down from yesterday's value of 47,355. Unclear what is causing the reduced value; will leave previous day's value for now until the issue can be resolved. See thread for discussion. 
(7/16 KVP) IN appears to have removed currently hopsitalized stats from the data set we were checking as of 16:48 EDT.
(7/3 JJA) I removed the value from 'positive cases (PCR)' because it's unclear whether this value solely represents confirmed cases.
(6/24 SMG) Decrease of 1 for cum. ICU per Regenstrief dash
(6/23 EDS/BSL) Cum ICU on Regenstrief Dashboard revised down 
(6/20 ETW) Cumulative ICU admissions per Regenstrief Institute decreased from 1465 to 1444
(5/31 ALF) Took Recovered & Cum Hosp from Regenstrief Institute dashboard linked to from Additional Resources on page and put link in Dashboard column
(5/20-5/25 G-S/QN) Left cum hosp/ICU. Waiting for confirmation from reporting on whether AE: Positive cases (ppl, conf + prob) does includes Probable deaths.
(6/22- 6/23 EDS) The cumulative number of ICU admits went down from 1452 to 1447 between 6/22 and 6/23.",A+
