date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-04-24,NY,,,,,,,,,,,,,730656,,,,271590,,,271590,459066,,14258,71373,4540,,,,46156,16162,,,04/24 0:00,,,,"(4/24 RS) Also no new total Hospitalization numbers. If still nothing by 4/25, we're going to start calculating using the 3-day average they are providing
(4/19-24 Aft RS) Press conf did not list ICU or Discharged numbers, so they are unchanged.",A
2020-04-23,NY,,,,,,,,,,,,,695920,,,,263460,,,263460,432460,,15021,70182,4597,,,,44244,15740,,,04/23 0:00,,,,"(4/19-20 Aft RS) Press conf did not list ICU or Discharged numbers, so they are unchanged.",A
2020-04-22,NY,,,,,,,,,,,,,669982,,,,257216,,,257216,412766,,15599,68773,4690,,,,42308,15302,,,04/22 0:00,,,,"(4/19-20 Aft RS) Press conf did not list ICU or Discharged numbers, so they are unchanged.",A
2020-04-21,NY,,,,,,,,,,,,,649325,,,,251690,,,251690,397635,,16135,67271,4729,,,,40482,14828,,,04/21 0:00,04/22 8:15,QN,,"(4/19-20 Aft RS) Press conf did not list ICU or Discharged numbers, so they are unchanged.",A
2020-04-20,NY,,,,,,,,,,,,,633861,,,,247512,,,247512,386349,,16103,65969,4814,,,,39085,14347,,,04/20 0:00,04/21 8:32,QN,,"(4/19-20 Aft RS) Press conf did not list ICU or Discharged numbers, so they are unchanged.",A
2020-04-19,NY,,,,,,,,,,,,,617555,,,,242786,,,242786,374769,,16213,64550,4878,,,,37596,13869,,,04/19 0:00,04/20 8:22,QN,,"(4/19 Aft RS) Press conf did not list ICU or Discharged numbers, so they are unchanged.",A
2020-04-18,NY,,,,,,,,,,,,,596532,,,,236732,,,236732,359800,,16967,63103,4996,,,,35458,13362,,,04/18 0:00,04/18 23:59,PR++,SJ,,A
2020-04-17,NY,,,,,,,,,,,,,573223,,,,229642,,,229642,343581,,17316,61120,5039,,,,33392,12822,,,04/17 14:00,,,,,A
2020-04-16,NY,,,,,,,,,,,,,550579,,,,222284,,,222284,328295,,17735,59052,5071,,,,30800,12192,,,04/16 0:00,,,,(4/16 Aft) Discharges not reported,A
2020-04-15,NY,,,,,,,,,,,,,526012,,,,213779,,,213779,312233,,18335,56968,5205,,,,28004,11586,,,04/15 0:00,,,,,A
2020-04-14,NY,,,,,,,,,,,,,499143,,,,202208,,,202208,296935,,18697,54653,5225,,,,25589,10834,,,04/14 0:00,,,,"(4/14 RS) No discharge reported today so our ""recovered"" and Cumulative Hospitalized numbers are stale - no new data since 4/12
(4/13 ESK) No discharge reported today so our ""recovered"" and Cumulative Hospitalized numbers are stale - no new data since 4/12",A
2020-04-13,NY,,,,,,,,,,,,,478357,,,,195031,,,195031,283326,,18825,52936,5156,,,,23887,10056,,,04/13 0:00,,,,"(4/13 ESK) No discharge reported today so our ""recovered"" and Cumulative Hospitalized numbers are stale - no new data since 4/12",A
2020-04-12,NY,,,,,,,,,,,,,461601,,,,188694,,,188694,272907,,18707,50919,5198,,,,23887,9385,,,04/12 0:00,,,,,A
2020-04-11,NY,,,,,,,,,,,,,440980,,,,180458,,,180458,260522,,18654,48297,5009,,,,22025,8627,,,04/11 0:00,,,,"(4/9 ESK) Clarity on NY numbers from NYT https://www.nytimes.com/2020/04/09/nyregion/coronavirus-new-york-update.html
(4/7 eve SJ) we need source links for Hosp/ICU/Recovered data added to the source matrix.
NB: ""midnight 4/6"" = 4/7 00:00
(4/5 eve SJ) updating time stamp from today's press conf: https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-federal-government-deploying",A
2020-04-10,NY,,,,,,,,,,,,,417885,,,,170512,,,170512,247373,,18569,45768,4908,,,,20249,7844,,,04/10 0:00,,,,"(4/9 ESK) Clarity on NY numbers from NYT https://www.nytimes.com/2020/04/09/nyregion/coronavirus-new-york-update.html
(4/7 eve SJ) we need source links for Hosp/ICU/Recovered data added to the source matrix.
NB: ""midnight 4/6"" = 4/7 00:00
(4/5 eve SJ) updating time stamp from today's press conf: https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-federal-government-deploying",A
2020-04-09,NY,,,,,,,,,,,,,391549,,,,159937,,,159937,231612,,18279,42852,4925,,,,18297,7067,,,04/09 0:00,,,,"(4/9 ESK) Clarity on NY numbers from NYT https://www.nytimes.com/2020/04/09/nyregion/coronavirus-new-york-update.html
(4/7 eve SJ) we need source links for Hosp/ICU/Recovered data added to the source matrix.
NB: ""midnight 4/6"" = 4/7 00:00
(4/5 eve SJ) updating time stamp from today's press conf: https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-federal-government-deploying",A
2020-04-08,NY,,,,,,,,,,,,,365153,,,,149316,,,149316,215837,,18079,39982,4841,,,,16353,6268,,,04/07 0:00,,,,"(4/7 eve SJ) we need source links for Hosp/ICU/Recovered data added to the source matrix.
NB: ""midnight 4/6"" = 4/7 00:00
(4/5 eve SJ) updating time stamp from today's press conf: https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-federal-government-deploying",A
2020-04-07,NY,,,,,,,,,,,,,340058,,,,138863,,,138863,201195,,17493,36932,4539,,,,14590,5489,,,04/06 0:00,04/07 17:41,ESK,OL,(4/5 eve SJ) updating time stamp from today's press conf: https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-federal-government-deploying,A
2020-04-06,NY,,,,,,,,,,,,,320811,,,,130689,,,130689,190122,,16837,34377,4504,,,,13366,4758,,,04/06 0:00,04/07 17:41,ESK,OL,(4/5 eve SJ) updating time stamp from today's press conf: https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-federal-government-deploying,A
2020-04-05,NY,,,,,,,,,,,,,302280,,,,122031,,,122031,180249,,16479,32293,4376,,,,12187,4159,,,04/04 0:00,04/05 16:23,KP,AM,"(4/4 eve) We need a single link to press conferences, at least a youtube channel",A
2020-04-04,NY,,,,,,,,,,,,,283621,,,,113704,,,113704,169917,,15905,29471,4126,,,,10478,3565,,,04/03 11:00,04/04 22:09,SJ,,"(4/4 eve) We need a single link to press conferences, at least a youtube channel",A
2020-04-03,NY,,,,,,,,,,,,,260520,,,,102863,,,102863,157657,,14810,26210,3731,,,,8886,2935,,,04/03 11:00,04/04 22:09,SJ,,"(4/4 eve) We need a single link to press conferences, at least a youtube channel",A
2020-04-02,NY,,,,,,,,,,,,,238965,,,,92381,,,92381,146584,,13383,22786,3396,,,,7434,2373,,,04/02 11:45,,,,"(4/2 eve NG) False alarm, only updated timestamp",A
2020-04-01,NY,,,,,,,,,,,,,220934,,,,83712,,,83712,137222,,12226,19929,3022,,,,6142,1941,,,04/01 12:00,,,,,A
2020-03-31,NY,,,,,,,,,,,,,205233,,,,75795,,,75795,129438,,10929,17085,2710,,,,4975,1550,,,03/29 9:16,,,,,A
2020-03-30,NY,,,,,,,,,,,,,186585,,,,66497,,,66497,120088,,9517,14578,2352,,,,4204,1218,,,03/29 9:16,,,,,A
2020-03-29,NY,,,,,,,,,,,,,172470,,,,59513,,,59513,112957,,8503,12695,2037,,,,3572,965,,,03/29 9:16,,,,,A
2020-03-28,NY,,,,,,,,,,,,,156069,,,,52318,,,52318,103751,,7328,10454,1755,,,,2726,728,,,03/28 13:15,,,,,A
2020-03-27,NY,,,,,,,,,,,,,138625,,,,44637,,,44637,93988,,6481,8732,1583,,,,2045,519,,,03/27 11:15,,,,,A
2020-03-26,NY,,,,,,,,,,,,,122310,,,,37258,,,37258,85052,,5327,6921,1290,,,,,385,,,03/26 16:59,,,,,B
2020-03-25,NY,,,,,,,,,,,,,103659,,,,30810,,,30810,72849,,4079,5126,,,,,,285,,,03/25 11:45,,,,,B
2020-03-24,NY,,,,,,,,,,,,,91517,,,,25665,,,25665,65852,,3343,4041,,,,,,210,,,03/24 11:30,,,,,B
2020-03-23,NY,,,,,,,,,,,,,78565,,,,20875,,,20875,57690,,2629,3125,,,,,,114,,,03/23 11:36,,,,,B
2020-03-22,NY,,,,,,,,,,,,,61753,,,,15168,,,15168,46585,,2043,2354,,,,,,114,,,03/22 11:00,,,,,
2020-03-21,NY,,,,,,,,,,,,,45724,,,,10356,,,10356,35368,,1436,1531,,,,,,44,,,03/20 21:22,,,,,
2020-03-20,NY,,,,,,,,,,,,,32637,,,,7102,,,7102,25535,,1042,,,,,,,35,,,03/20 13:20,,,,,
2020-03-19,NY,,,,,,,,,,,,,22513,,,,4152,,,4152,18361,,617,,,,,,,12,,,03/19 13:20,,,,,
2020-03-18,NY,,,,,,,,,,,,,14815,,,,2383,,,2383,12432,,416,,,,,,,12,,,03/18 15:05,,,,,
2020-03-17,NY,,,,,,,,,,,,,10262,,,,1374,,,1374,8888,,325,,,,,,,7,,,03/16 15:00,,,,,
2020-03-16,NY,,,,,,,,,,,,,7355,,,,942,,,942,6413,,,,,,,,,7,,,03/16 16:22,,,,,
2020-03-15,NY,,,,,,,,,,,,,5419,,,,648,,,648,4771,,,,,,,,,3,,,03/15 0:00,,,,,
2020-03-14,NY,,,,,,,,,,,,,4126,,,,517,,,517,3609,,,,,,,,,,,,03/14 12:30,,,,,
2020-03-13,NY,,,,,,,,,,,,,2836,,,,353,,,353,2483,,,,,,,,,,,,03/12 16:00,,,,,
2020-03-12,NY,,,,,,,,,,,,,2074,,,,251,,,251,1823,,,,,,,,,,,,03/11 16:00,,,,,
2020-03-11,NY,,,,,,,,,,,,,1521,,,,195,,,195,1326,,,,,,,,,,,,,,,,,
2020-03-10,NY,,,,,,,,,,,,,1096,,,,151,,,151,945,,,,,,,,,,,,,,,,,
2020-03-09,NY,,,,,,,,,,,,,695,,,,88,,,88,607,,,,,,,,,,,,,,,,,
2020-03-08,NY,,,,,,,,,,,,,388,,,,60,,,60,328,,,,,,,,,,,,,,,,,
2020-03-07,NY,,,,,,,,,,,,,188,,,,36,,,36,152,236,,,,,,,,,,,,,,,,
2020-03-06,NY,,,,,,,,,,,,,122,,,,25,,,25,97,236,,,,,,,,,,,,,,,,
2020-03-05,NY,,,,,,,,,,,,,30,,,,3,,,3,27,24,,,,,,,,,,,,,,,,
2020-03-04,NY,,,,,,,,,,,,,10,,,,1,,,1,9,24,,,,,,,,,0,,,,,,,
2020-03-03,NY,,,,,,,,,,,,,1,,,,1,,,1,0,,,,,,,,,,,,,,,,,
2020-03-02,NY,,,,,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,
