date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-09-03,TX,,,,112940,13425,,,,,361848,30524,,,5607366,756793,,625347,,,625347,4482156,,4075,,1433,,,,527359,13091,,,09/03 17:00,09/03 17:11,BHP,HMH,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A+
2020-09-02,TX,,,,109490,13122,,,,,360236,30213,,,5566467,753665,,621667,,,621667,4447195,,4149,,1476,,,,522087,12870,,,09/02 17:00,9/02 18:42,RSG,PK,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A+
2020-09-01,TX,,,,105095,12805,,,,,359593,30159,,,5524215,750396,,617333,,,617333,4416221,,4144,,1525,,,,514861,12681,,,09/01 16:30,09/01 16:47,RSG,HMH,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A+
2020-08-31,TX,,,,101788,12533,,,,,358718,30025,,,5478370,746464,,612969,,,612969,4348584,,4203,,1525,,,,507499,12536,,,08/31 16:45,08/31 17:13,HMH,PK,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A+
2020-08-30,TX,,,,100665,12438,,,,,356857,29723,,,5465555,745270,,610354,,,610354,4314358,,4172,,1566,,,,499518,12510,,,08/30 16:05,08/30 16:48,HMH,BHP,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A+
2020-08-29,TX,,,,99677,12353,,,,,356229,29635,,,5445212,743372,,606530,,,606530,4294442,,4273,,1648,,,,492921,12420,,,08/29 16:05,08/29 16:59,ESK,RSG,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A+
2020-08-28,TX,,,,97302,12226,,,,,353966,29287,,,5404139,739427,,601768,,,601768,4240594,,4422,,1636,,,,484880,12266,,,08/28 16:50,08/28 17:53,RSG,BSL,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-27,TX,,,,95481,12111,,,,,351564,28870,,,5369221,736142,,597737,,,597737,4196177,,4489,,1704,,,,478752,12070,,,08/27 18:35,08/27 18:43,DPT,RSG,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-26,TX,,,,93184,11958,,,,,348384,28439,,,5326031,732329,,592137,,,592137,4172503,,4806,,1723,,,,472421,11805,,,08/26 18:20,08/26 18:31,BSL,HMH,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-25,TX,,,,90830,11785,,,,,346519,28100,,,5278928,728523,,586730,,,586730,4137829,,4907,,1799,,,,466550,11576,,,08/25 17:50,08/25 18:00,CB-M,HMH,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-24,TX,,,,88467,11635,,,,,344218,27726,,,5231745,724009,,580384,,,580384,4090491,,5019,,1809,,,,457182,11395,,,08/24 18:35,08/24 18:57,RS,JAC,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/24 RS) Testing data not updated due to network outage on TX's end
(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-23,TX,,,,87509,11553,,,,,344218,27726,,,5217075,722613,,577537,,,577537,4090491,,5186,,1878,,,,451776,11370,,,08/23 16:05,8/23 16:51,HMH,BHP,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-22,TX,,,,86627,11487,,,,,342277,27414,,,5199087,720818,,573139,,,573139,4067721,,5274,,1963,,,,446030,11266,,,08/22 16:40,8/22 17:01,PK,BML,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-21,TX,,,,85045,11394,,,,,338016,26824,,,5155070,716756,,567580,,,567580,4012446,,5566,,1979,,,,438825,11051,,,08/21 16:30,08/21 16:49,HMH,RSG,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-20,TX,,,,83528,11309,,,,,335184,26337,,,5106486,712183,,562559,,,562559,3984510,,5635,,1979,,,,431960,10793,,,08/20 16:40,8/20 17:46,HMH,BHP,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
2020-08-19,TX,,,,81646,11208,,,,,333355,25995,,,5060586,707914,,557256,,,557256,3959933,,5974,,2107,,,,424685,10559,,,08/19 17:40,8/19 17:55,BML,BHP,"PROCESS:
1. Numbers from main dashboard and ""Testing Data"" dashboard.

(8/16 RSG) Antigen tests didn't update. Antibody tests increased by 2.
(8/13 BHP) Current ICU did not update.
(8/12 RSG) Current ICU didn't update
(8/10 HMH) Normal cur. hosp number was not updated today, we used the bar graph number for 8/10
(8/7 BML) Total antibody tests went down from 276849 to 260604. We kept the number from 8/6.
(8/2 KVP) Error in spreadsheet data for ICU numbers, left 8/1 value as data is provisionl and due to no data being posted published.
(8/1 KVP) TX says no data will be posted Sunday, August 2 due to system upgrades. Sunday will be posted with Monday's data update in files on the Additional Data tab.
(7/29 BSL) TX reports in lab-confirmed positives. Begin reporting in Positive Cases (PCR), popup added.
(7/27 SB) No updates entered for current hospitalization or ICU, due to data inconsistencies with new reporting regulation. See thread.
(7/20 BSL) New HHS regulation led to drop in hospitalizations of over 2000. Carrying over previous day's number until numbers stabilize
(7/19 BML) Antibody test numbers decreased from 7/18: total antibody tests went from 224,935 to 221,259; positive antibody tests went from 7,819 to 7,752
(6/17 HMH)TX has a new note on top of their dashboard -  The reported cases for June 16 include 2,622new cases and 1,476 cases that were previously diagnosed among Texas Department of Criminal Justice inmates but that had not been reported by local health departments (887 from Anderson County and 589 from Brazoria County).
(6/15 KWS) current hospitalization number updated without any other numbers or timestamp changing
(HMH 6/12) All testing data as of 6/11
(6/11 MM+REB) patch for late publish",A
