date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-08-25,AZ,,,,,,,,,,261217,,,,1676568,,,197671,1602,1160602,199273,962931,,999,21365,,319,,168,,29526,29526,4792,4535,257,08/25 0:00,08/25 15:49,HMH,DZL,"(8/24 RS) Cum hosp decreased again
(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-24,AZ,,,,,,,,,,260739,,,,1658513,,,196821,1593,1155629,198414,958808,,908,21219,,345,,176,,29341,29341,4771,4514,257,08/24 0:00,08/24 15:55,RS,CB-M,"(8/24 RS) Cum hosp decreased again
(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-23,AZ,,,,,,,,,,259529,,,,1652279,,,196521,1582,1149287,198103,952766,,969,21241,,329,,191,,29147,29147,4771,4515,256,08/23 0:00,08/23 15:52,HMH,SB,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-22,AZ,,,,,,,,,,258197,,,,1644455,,,196318,1577,1142557,197895,946239,,1046,21271,,363,,209,,28932,28932,4756,4500,256,08/22 0:00,08/22 15:48,HMH,SB,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-21,AZ,,,,,,,,,,257196,,,,1628519,,,195331,1568,1126420,196899,931089,,1068,21210,,365,,234,,28731,28731,4688,4433,255,08/21 0:00,08/21 15:47,HMH,CB-M,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-20,AZ,,,,,,,,,,255456,,,,1613909,,,194734,1546,1116897,196280,922163,,1070,21143,,388,,233,,28471,28471,4684,4429,255,08/20 0:00,08/20 16:02,HMH,BHP,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-19,AZ,,,,,,,,,,254062,,,,1596418,,,194042,1515,1109724,195557,915682,,1160,21020,,414,,250,,28233,28233,4634,4378,256,08/19 0:00,08/19 16:27,BML,REB,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-18,AZ,,,,,,,,,,253264,,,,1578782,,,193416,1504,1102493,194920,909077,,1167,20878,,427,,260,,28027,28027,4529,4273,256,08/18 0:00,08/18 15:44,CB-M,RS,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-17,AZ,,,,,,,,,,252860,,,,1561050,,,192514,1491,1096897,194005,904383,,1182,20756,,430,,266,,27800,27800,4506,4252,254,08/17 0:00,8/17 16:05,SB,DZL,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-16,AZ,,,,,,,,,,251782,,,,1553885,,,192062,1475,1090499,193537,898437,,1208,20755,,417,,267,,27582,27582,4506,4252,254,08/16 0:00,8/16 16:45,HMH,SB,"(8/16 HMH) Cum. hosp decreased by about 40 today
(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-15,AZ,,,,,,,,,,250030,,,,1544331,,,191211,1443,1075748,192654,884537,,1282,20795,,442,,284,,27339,27339,4492,4238,254,08/15 0:00,8/15 15:42,SB,HMH,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-14,AZ,,,,,,,,,,248666,,,,1527959,,,190292,1429,1066146,191721,875854,,1359,20515,,473,,324,,27029,27029,4423,4169,254,08/14 0:00,8/14 16:06,HMH,CB-M,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-13,AZ,,,,,,,,,,246800,,,,1513889,,,189386,1408,1056770,190794,867384,,1411,20503,,497,,334,,26736,26736,4383,4130,253,08/13 0:00,8/13 15:40,HMH,DPT,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-12,AZ,,,,,,,,,,241948,,,,1496412,,,188053,1390,1042838,189443,854785,,1469,19821,,519,,328,,26418,26418,4347,4095,252,08/12 0:00,8/12 17:18,NMJ,BSL,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-11,AZ,,,,,,,,,,241052,,,,1478449,,,187362,1375,1035900,188737,848538,,1574,19292,,510,,346,,26102,26102,4199,3951,248,08/11 0:00,8/11 16:02,HMH,DZL,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-10,AZ,,,,,,,,,,240582,,,,1460286,,,186180,1343,1026888,187523,840708,,1575,19277,,506,,366,,25848,25848,4154,3922,232,08/10 0:00,08/10 16:09,HMH,SB,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-09,AZ,,,,,,,,,,239427,,,,1452522,,,185593,1330,1021233,186923,835640,,1626,19268,,514,,374,,25527,25527,4150,3918,232,08/09 0:00,08/09 15:42,KP,HMH,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-08,AZ,,,,,,,,,,237810,,,,1443202,,,184804,1302,1015218,186107,830414,,1659,19244,,539,,400,,25163,25163,4137,3905,232,08/08 0:00,08/08 15:55,SB,RS,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-07,AZ,,,,,,,,,,236405,,,,1428778,,,183791,1262,1003583,185053,819792,,1772,19241,,565,,411,,24815,24815,4081,3860,221,08/07 0:00,08/07 17:28,BML,KP,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-06,AZ,,,,,,,,,,235088,,,,1414087,,,182408,1239,994625,183647,812217,,1879,14068,,593,,427,,24531,24531,4002,3786,216,08/06 0:00,08/06 16:46,CB-M,BHP,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-05,AZ,,,,,,,,,,233685,,,,1397596,,,180993,1210,984332,182203,803339,,1945,13559,,618,,455,,24222,24222,3932,3717,215,08/05 0:00,08/05 16:27,HMH,DZL,"(8/5 DZL/HMH) Confirmed/probable hover works today! We are now recording probable cases, and have resumed recording confirmed cases, and death, as well as switching back to normal calc. for neg. cases
(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-04,AZ,,,,,,,,,,232219,,,,1381739,,,137710,813,971244,180505,790739,,2024,13294,,638,,474,,23944,23944,3845,2431,152,08/04 0:00,08/04 15:44,KP,HMH,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-03,AZ,,,,,,,,,,231917,,,,1364256,,,137710,813,964418,179497,784921,,2017,11400,,628,,461,,23702,23702,3779,2431,152,08/03 0:00,08/03 15:55,SB,HMH,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-02,AZ,,,,,,,,,,230790,,,,1357545,,,137710,813,956428,178467,777961,,2147,11371,,685,,474,,23413,23413,3765,2431,152,08/02 0:00,08/02 16:39,CB-M,ALF,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(8/2 ALF) Until we can get Positive Cases (PCR) we must use the lumped (confirmed + probable) column in the Negative (People or Cases) formula.
(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-08-01,AZ,,,,,,,,,,229328,,,,1345780,,,137710,813,948650,177002,771648,,2226,11346,,710,,490,,23064,23064,3747,2431,152,08/01 0:00,08/01 16:19,JAC,SB,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-31,AZ,,,,,,,,,,227897,,,,1328836,,,137710,813,933743,174010,759733,,2302,11260,,719,,505,,22714,22714,3694,2431,152,07/31 0:00,07/31 15:49,KP,HMH,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(7/31) MM Updated negatives based on https://github.com/COVID19Tracking/issues/issues/715
(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-30,AZ,,,,,,,,,,226306,,,,1313170,,,137710,813,913266,170798,742468,,2348,11172,,758,,531,,22358,22358,3626,2431,152,07/30 0:00,07/30 15:56,HMH,BHP,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-29,AZ,,,,,,,,,,224276,,,,1296819,,,137710,813,901429,168273,733156,,2424,10060,,800,,561,,21994,21994,3454,2431,152,07/29 0:00,07/29 15:40,HMH,RS,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-28,AZ,,,,,,,,,,221894,,,,1279558,,,137710,813,890931,165934,724997,,2564,9394,,814,,574,,21626,21626,3408,2431,152,07/28 0:00,07/28 16:03,HMH,BHP,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-27,AZ,,,,,,,,,,221349,,,,1260447,,,137710,813,878333,163827,714506,,2626,7751,,820,,567,,21321,21321,3304,2431,152,07/27 0:00,07/27 16:52,JAC,REB,"CONFIRMED/PROBABLE HOVER STILL BROKEN

(7/27 JAC) Deaths went down by one
(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-26,AZ,,,,,,,,,,220444,,,,1252779,,,137710,813,867103,162014,705089,,2650,7706,,837,,581,,20978,20978,3305,2431,152,07/26 0:00,07/26 15:46,BML,BSL,"(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
(6/12 JAC) AZ is having technical problems with it's dashboard; we were only able to update total test antibodies & PCR; Positive cases (lumped); Curr/cum hosp; Deaths (lumped)
(6/10 JAC) AZ has revised several historical discharges and added numbers for 4/8 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-25,AZ,,,,,,,,,,218559,,,,1241053,,,137710,813,857609,160041,697568,,2758,7627,,842,,594,,20566,20566,3286,2431,152,07/25 0:00,07/25 16:37,RS,BSL,"(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
(6/12 JAC) AZ is having technical problems with it's dashboard; we were only able to update total test antibodies & PCR; Positive cases (lumped); Curr/cum hosp; Deaths (lumped)
(6/10 JAC) AZ has revised several historical discharges and added numbers for 4/8 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
2020-07-24,AZ,,,,,,,,,,217015,,,,1224884,,,137710,813,836817,156301,680516,,2844,7461,,837,,575,,20171,20171,3142,2431,152,07/24 0:00,07/24 16:09,HMH,KP,"(7/18 BHP/JAC) We were unable to mouse over cases or deaths to see the confirmed and probable numbers today. It was an issue for everyone and all browsers. Becasue of this we used the total cases for the negative calculation today .
(7/1 BHP) Recoveries updated for 6/25 from 250 to 232. I updated the long formula sheet. 
(6/12 JAC) AZ is having technical problems with it's dashboard; we were only able to update total test antibodies & PCR; Positive cases (lumped); Curr/cum hosp; Deaths (lumped)
(6/10 JAC) AZ has revised several historical discharges and added numbers for 4/8 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",A+
